110000,北京市,东城区
530000,云南省,普洱市,景谷傣族彝族自治县
530000,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县
530000,云南省,普洱市,江城哈尼族彝族自治县
530000,云南省,普洱市,孟连傣族拉祜族佤族自治县
530000,云南省,普洱市,澜沧拉祜族自治县
530000,云南省,普洱市,西盟佤族自治县
530000,云南省,临沧市,临翔区
530000,云南省,临沧市,凤庆县
530000,云南省,临沧市,云县
530000,云南省,临沧市,永德县
530000,云南省,临沧市,镇康县
530000,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县
530000,云南省,临沧市,耿马傣族佤族自治县
530000,云南省,临沧市,沧源佤族自治县
530000,云南省,楚雄彝族自治州,楚雄市
530000,云南省,楚雄彝族自治州,禄丰市
530000,云南省,楚雄彝族自治州,双柏县
530000,云南省,楚雄彝族自治州,牟定县
530000,云南省,楚雄彝族自治州,南华县
530000,云南省,楚雄彝族自治州,姚安县
530000,云南省,楚雄彝族自治州,大姚县
530000,云南省,楚雄彝族自治州,永仁县
530000,云南省,楚雄彝族自治州,元谋县
530000,云南省,楚雄彝族自治州,武定县
530000,云南省,红河哈尼族彝族自治州,个旧市
530000,云南省,红河哈尼族彝族自治州,开远市
530000,云南省,红河哈尼族彝族自治州,蒙自市
530000,云南省,红河哈尼族彝族自治州,弥勒市
530000,云南省,红河哈尼族彝族自治州,屏边苗族自治县
530000,云南省,红河哈尼族彝族自治州,建水县
530000,云南省,红河哈尼族彝族自治州,石屏县
530000,云南省,红河哈尼族彝族自治州,泸西县
530000,云南省,红河哈尼族彝族自治州,元阳县
530000,云南省,红河哈尼族彝族自治州,红河县
530000,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县
530000,云南省,红河哈尼族彝族自治州,绿春县
530000,云南省,红河哈尼族彝族自治州,河口瑶族自治县
530000,云南省,文山壮族苗族自治州,文山市
530000,云南省,文山壮族苗族自治州,砚山县
530000,云南省,文山壮族苗族自治州,西畴县
530000,云南省,文山壮族苗族自治州,麻栗坡县
530000,云南省,文山壮族苗族自治州,马关县
530000,云南省,文山壮族苗族自治州,丘北县
530000,云南省,文山壮族苗族自治州,广南县
530000,云南省,文山壮族苗族自治州,富宁县
530000,云南省,西双版纳傣族自治州,景洪市
530000,云南省,西双版纳傣族自治州,勐海县
530000,云南省,西双版纳傣族自治州,勐腊县
530000,云南省,大理白族自治州,大理市
530000,云南省,大理白族自治州,漾濞彝族自治县
530000,云南省,大理白族自治州,祥云县
530000,云南省,大理白族自治州,宾川县
530000,云南省,大理白族自治州,弥渡县
530000,云南省,大理白族自治州,南涧彝族自治县
530000,云南省,大理白族自治州,巍山彝族回族自治县
530000,云南省,大理白族自治州,永平县
530000,云南省,大理白族自治州,云龙县
530000,云南省,大理白族自治州,洱源县
530000,云南省,大理白族自治州,剑川县
530000,云南省,大理白族自治州,鹤庆县
530000,云南省,德宏傣族景颇族自治州,瑞丽市
530000,云南省,德宏傣族景颇族自治州,芒市
530000,云南省,德宏傣族景颇族自治州,梁河县
530000,云南省,德宏傣族景颇族自治州,盈江县
530000,云南省,德宏傣族景颇族自治州,陇川县
530000,云南省,怒江傈僳族自治州,泸水市
530000,云南省,怒江傈僳族自治州,福贡县
530000,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县
530000,云南省,怒江傈僳族自治州,兰坪白族普米族自治县
530000,云南省,迪庆藏族自治州,香格里拉市
530000,云南省,迪庆藏族自治州,德钦县
530000,云南省,迪庆藏族自治州,维西傈僳族自治县
540000,西藏自治区,拉萨市,城关区
540000,西藏自治区,拉萨市,堆龙德庆区
540000,西藏自治区,拉萨市,达孜区
540000,西藏自治区,拉萨市,林周县
540000,西藏自治区,拉萨市,当雄县
540000,西藏自治区,拉萨市,尼木县
540000,西藏自治区,拉萨市,曲水县
540000,西藏自治区,拉萨市,墨竹工卡县
540000,西藏自治区,日喀则市,桑珠孜区
540000,西藏自治区,日喀则市,南木林县
540000,西藏自治区,日喀则市,江孜县
540000,西藏自治区,日喀则市,定日县
540000,西藏自治区,日喀则市,萨迦县
540000,西藏自治区,日喀则市,拉孜县
540000,西藏自治区,日喀则市,昂仁县
540000,西藏自治区,日喀则市,谢通门县
540000,西藏自治区,日喀则市,白朗县
540000,西藏自治区,日喀则市,仁布县
540000,西藏自治区,日喀则市,康马县
540000,西藏自治区,日喀则市,定结县
540000,西藏自治区,日喀则市,仲巴县
540000,西藏自治区,日喀则市,亚东县
540000,西藏自治区,日喀则市,吉隆县
540000,西藏自治区,日喀则市,聂拉木县
540000,西藏自治区,日喀则市,萨嘎县
540000,西藏自治区,日喀则市,岗巴县
540000,西藏自治区,昌都市,卡若区
540000,西藏自治区,昌都市,江达县
540000,西藏自治区,昌都市,贡觉县
540000,西藏自治区,昌都市,类乌齐县
540000,西藏自治区,昌都市,丁青县
540000,西藏自治区,昌都市,察雅县
540000,西藏自治区,昌都市,八宿县
540000,西藏自治区,昌都市,左贡县
540000,西藏自治区,昌都市,芒康县
540000,西藏自治区,昌都市,洛隆县
540000,西藏自治区,昌都市,边坝县
540000,西藏自治区,林芝市,巴宜区
540000,西藏自治区,林芝市,工布江达县
540000,西藏自治区,林芝市,米林县
540000,西藏自治区,林芝市,墨脱县
540000,西藏自治区,林芝市,波密县
540000,西藏自治区,林芝市,察隅县
540000,西藏自治区,林芝市,朗县
540000,西藏自治区,山南市,乃东区
540000,西藏自治区,山南市,扎囊县
540000,西藏自治区,山南市,贡嘎县
540000,西藏自治区,山南市,桑日县
540000,西藏自治区,山南市,琼结县
540000,西藏自治区,山南市,曲松县
540000,西藏自治区,山南市,措美县
540000,西藏自治区,山南市,洛扎县
540000,西藏自治区,山南市,加查县
540000,西藏自治区,山南市,隆子县
540000,西藏自治区,山南市,错那县
540000,西藏自治区,山南市,浪卡子县
540000,西藏自治区,那曲市,色尼区
540000,西藏自治区,那曲市,嘉黎县
540000,西藏自治区,那曲市,比如县
540000,西藏自治区,那曲市,聂荣县
540000,西藏自治区,那曲市,安多县
540000,西藏自治区,那曲市,申扎县
540000,西藏自治区,那曲市,索县
540000,西藏自治区,那曲市,班戈县
540000,西藏自治区,那曲市,巴青县
540000,西藏自治区,那曲市,尼玛县
540000,西藏自治区,那曲市,双湖县
540000,西藏自治区,阿里地区,普兰县
540000,西藏自治区,阿里地区,札达县
540000,西藏自治区,阿里地区,噶尔县
540000,西藏自治区,阿里地区,日土县
540000,西藏自治区,阿里地区,革吉县
540000,西藏自治区,阿里地区,改则县
540000,西藏自治区,阿里地区,措勤县
610000,陕西省,西安市,新城区
610000,陕西省,西安市,碑林区
610000,陕西省,西安市,莲湖区
610000,陕西省,西安市,灞桥区
610000,陕西省,西安市,未央区
610000,陕西省,西安市,雁塔区
610000,陕西省,西安市,阎良区
610000,陕西省,西安市,临潼区
610000,陕西省,西安市,长安区
610000,陕西省,西安市,高陵区
610000,陕西省,西安市,鄠邑区
610000,陕西省,西安市,蓝田县
610000,陕西省,西安市,周至县
610000,陕西省,铜川市,王益区
610000,陕西省,铜川市,印台区
610000,陕西省,铜川市,耀州区
610000,陕西省,铜川市,宜君县
610000,陕西省,宝鸡市,渭滨区
610000,陕西省,宝鸡市,金台区
610000,陕西省,宝鸡市,陈仓区
610000,陕西省,宝鸡市,凤翔区
610000,陕西省,宝鸡市,岐山县
610000,陕西省,宝鸡市,扶风县
610000,陕西省,宝鸡市,眉县
610000,陕西省,宝鸡市,陇县
610000,陕西省,宝鸡市,千阳县
610000,陕西省,宝鸡市,麟游县
610000,陕西省,宝鸡市,凤县
610000,陕西省,宝鸡市,太白县
610000,陕西省,咸阳市,秦都区
610000,陕西省,咸阳市,杨陵区
610000,陕西省,咸阳市,渭城区
610000,陕西省,咸阳市,三原县
610000,陕西省,咸阳市,泾阳县
610000,陕西省,咸阳市,乾县
610000,陕西省,咸阳市,礼泉县
610000,陕西省,咸阳市,永寿县
610000,陕西省,咸阳市,长武县
610000,陕西省,咸阳市,旬邑县
610000,陕西省,咸阳市,淳化县
610000,陕西省,咸阳市,武功县
610000,陕西省,咸阳市,兴平市
610000,陕西省,咸阳市,彬州市
610000,陕西省,渭南市,临渭区
610000,陕西省,渭南市,华州区
610000,陕西省,渭南市,潼关县
610000,陕西省,渭南市,大荔县
610000,陕西省,渭南市,合阳县
610000,陕西省,渭南市,澄城县
610000,陕西省,渭南市,蒲城县
610000,陕西省,渭南市,白水县
610000,陕西省,渭南市,富平县
610000,陕西省,渭南市,韩城市
610000,陕西省,渭南市,华阴市
610000,陕西省,延安市,宝塔区
610000,陕西省,延安市,安塞区
610000,陕西省,延安市,延长县
610000,陕西省,延安市,延川县
610000,陕西省,延安市,志丹县
610000,陕西省,延安市,吴起县
610000,陕西省,延安市,甘泉县
610000,陕西省,延安市,富县
610000,陕西省,延安市,洛川县
610000,陕西省,延安市,宜川县
610000,陕西省,延安市,黄龙县
610000,陕西省,延安市,黄陵县
610000,陕西省,延安市,子长市
610000,陕西省,汉中市,汉台区
610000,陕西省,汉中市,南郑区
610000,陕西省,汉中市,城固县
610000,陕西省,汉中市,洋县
610000,陕西省,汉中市,西乡县
610000,陕西省,汉中市,勉县
610000,陕西省,汉中市,宁强县
610000,陕西省,汉中市,略阳县
610000,陕西省,汉中市,镇巴县
610000,陕西省,汉中市,留坝县
610000,陕西省,汉中市,佛坪县
610000,陕西省,榆林市,榆阳区
610000,陕西省,榆林市,横山区
610000,陕西省,榆林市,府谷县
610000,陕西省,榆林市,靖边县
610000,陕西省,榆林市,定边县
610000,陕西省,榆林市,绥德县
610000,陕西省,榆林市,米脂县
610000,陕西省,榆林市,佳县
610000,陕西省,榆林市,吴堡县
610000,陕西省,榆林市,清涧县
610000,陕西省,榆林市,子洲县
610000,陕西省,榆林市,神木市
610000,陕西省,安康市,汉滨区
610000,陕西省,安康市,汉阴县
610000,陕西省,安康市,石泉县
610000,陕西省,安康市,宁陕县
610000,陕西省,安康市,紫阳县
610000,陕西省,安康市,岚皋县
610000,陕西省,安康市,平利县
610000,陕西省,安康市,镇坪县
610000,陕西省,安康市,白河县
610000,陕西省,安康市,旬阳市
610000,陕西省,商洛市,商州区
610000,陕西省,商洛市,洛南县
610000,陕西省,商洛市,丹凤县
610000,陕西省,商洛市,商南县
610000,陕西省,商洛市,山阳县
610000,陕西省,商洛市,镇安县
610000,陕西省,商洛市,柞水县
620000,甘肃省,兰州市,城关区
620000,甘肃省,兰州市,七里河区
620000,甘肃省,兰州市,西固区
620000,甘肃省,兰州市,安宁区
620000,甘肃省,兰州市,红古区
620000,甘肃省,兰州市,永登县
620000,甘肃省,兰州市,皋兰县
620000,甘肃省,兰州市,榆中县
620000,甘肃省,金昌市,金川区
620000,甘肃省,金昌市,永昌县
620000,甘肃省,白银市,白银区
620000,甘肃省,白银市,平川区
620000,甘肃省,白银市,靖远县
620000,甘肃省,白银市,会宁县
620000,甘肃省,白银市,景泰县
620000,甘肃省,天水市,秦州区
620000,甘肃省,天水市,麦积区
620000,甘肃省,天水市,清水县
620000,甘肃省,天水市,秦安县
620000,甘肃省,天水市,甘谷县
620000,甘肃省,天水市,武山县
620000,甘肃省,天水市,张家川回族自治县
620000,甘肃省,武威市,凉州区
620000,甘肃省,武威市,民勤县
620000,甘肃省,武威市,古浪县
620000,甘肃省,武威市,天祝藏族自治县
620000,甘肃省,张掖市,甘州区
620000,甘肃省,张掖市,肃南裕固族自治县
620000,甘肃省,张掖市,民乐县
620000,甘肃省,张掖市,临泽县
620000,甘肃省,张掖市,高台县
620000,甘肃省,张掖市,山丹县
620000,甘肃省,平凉市,崆峒区
620000,甘肃省,平凉市,泾川县
620000,甘肃省,平凉市,灵台县
620000,甘肃省,平凉市,崇信县
620000,甘肃省,平凉市,庄浪县
620000,甘肃省,平凉市,静宁县
620000,甘肃省,平凉市,华亭市
620000,甘肃省,酒泉市,肃州区
620000,甘肃省,酒泉市,金塔县
620000,甘肃省,酒泉市,瓜州县
620000,甘肃省,酒泉市,肃北蒙古族自治县
620000,甘肃省,酒泉市,阿克塞哈萨克族自治县
620000,甘肃省,酒泉市,玉门市
620000,甘肃省,酒泉市,敦煌市
620000,甘肃省,庆阳市,西峰区
620000,甘肃省,庆阳市,庆城县
620000,甘肃省,庆阳市,环县
620000,甘肃省,庆阳市,华池县
620000,甘肃省,庆阳市,合水县
620000,甘肃省,庆阳市,正宁县
620000,甘肃省,庆阳市,宁县
620000,甘肃省,庆阳市,镇原县
620000,甘肃省,定西市,安定区
620000,甘肃省,定西市,通渭县
620000,甘肃省,定西市,陇西县
620000,甘肃省,定西市,渭源县
620000,甘肃省,定西市,临洮县
620000,甘肃省,定西市,漳县
620000,甘肃省,定西市,岷县
620000,甘肃省,陇南市,武都区
620000,甘肃省,陇南市,成县
620000,甘肃省,陇南市,文县
620000,甘肃省,陇南市,宕昌县
620000,甘肃省,陇南市,康县
620000,甘肃省,陇南市,西和县
620000,甘肃省,陇南市,礼县
620000,甘肃省,陇南市,徽县
620000,甘肃省,陇南市,两当县
620000,甘肃省,临夏回族自治州,临夏市
620000,甘肃省,临夏回族自治州,临夏县
620000,甘肃省,临夏回族自治州,康乐县
620000,甘肃省,临夏回族自治州,永靖县
620000,甘肃省,临夏回族自治州,广河县
620000,甘肃省,临夏回族自治州,和政县
620000,甘肃省,临夏回族自治州,东乡族自治县
620000,甘肃省,临夏回族自治州,积石山保安族东乡族撒拉族自治县
620000,甘肃省,甘南藏族自治州,合作市
620000,甘肃省,甘南藏族自治州,临潭县
620000,甘肃省,甘南藏族自治州,卓尼县
620000,甘肃省,甘南藏族自治州,舟曲县
620000,甘肃省,甘南藏族自治州,迭部县
620000,甘肃省,甘南藏族自治州,玛曲县
620000,甘肃省,甘南藏族自治州,碌曲县
620000,甘肃省,甘南藏族自治州,夏河县
630000,青海省,西宁市,城东区
630000,青海省,西宁市,城中区
630000,青海省,西宁市,城西区
630000,青海省,西宁市,城北区
630000,青海省,西宁市,湟中区
630000,青海省,西宁市,大通回族土族自治县
630000,青海省,西宁市,湟源县
630000,青海省,海东市,乐都区
630000,青海省,海东市,平安区
630000,青海省,海东市,民和回族土族自治县
630000,青海省,海东市,互助土族自治县
630000,青海省,海东市,化隆回族自治县
630000,青海省,海东市,循化撒拉族自治县
630000,青海省,海北藏族自治州,门源回族自治县
630000,青海省,海北藏族自治州,祁连县
630000,青海省,海北藏族自治州,海晏县
630000,青海省,海北藏族自治州,刚察县
630000,青海省,黄南藏族自治州,同仁市
630000,青海省,黄南藏族自治州,尖扎县
630000,青海省,黄南藏族自治州,泽库县
630000,青海省,黄南藏族自治州,河南蒙古族自治县
630000,青海省,海南藏族自治州,共和县
630000,青海省,海南藏族自治州,同德县
630000,青海省,海南藏族自治州,贵德县
630000,青海省,海南藏族自治州,兴海县
630000,青海省,海南藏族自治州,贵南县
630000,青海省,果洛藏族自治州,玛沁县
630000,青海省,果洛藏族自治州,班玛县
630000,青海省,果洛藏族自治州,甘德县
630000,青海省,果洛藏族自治州,达日县
630000,青海省,果洛藏族自治州,久治县
630000,青海省,果洛藏族自治州,玛多县
630000,青海省,玉树藏族自治州,玉树市
630000,青海省,玉树藏族自治州,杂多县
630000,青海省,玉树藏族自治州,称多县
630000,青海省,玉树藏族自治州,治多县
630000,青海省,玉树藏族自治州,囊谦县
630000,青海省,玉树藏族自治州,曲麻莱县
630000,青海省,海西蒙古族藏族自治州,格尔木市
630000,青海省,海西蒙古族藏族自治州,德令哈市
630000,青海省,海西蒙古族藏族自治州,茫崖市
630000,青海省,海西蒙古族藏族自治州,乌兰县
630000,青海省,海西蒙古族藏族自治州,都兰县
630000,青海省,海西蒙古族藏族自治州,天峻县
640000,宁夏回族自治区,银川市,兴庆区
640000,宁夏回族自治区,银川市,西夏区
640000,宁夏回族自治区,银川市,金凤区
640000,宁夏回族自治区,银川市,永宁县
640000,宁夏回族自治区,银川市,贺兰县
640000,宁夏回族自治区,银川市,灵武市
640000,宁夏回族自治区,石嘴山市,大武口区
640000,宁夏回族自治区,石嘴山市,惠农区
640000,宁夏回族自治区,石嘴山市,平罗县
640000,宁夏回族自治区,吴忠市,利通区
640000,宁夏回族自治区,吴忠市,红寺堡区
640000,宁夏回族自治区,吴忠市,盐池县
640000,宁夏回族自治区,吴忠市,同心县
640000,宁夏回族自治区,吴忠市,青铜峡市
640000,宁夏回族自治区,固原市,原州区
640000,宁夏回族自治区,固原市,西吉县
640000,宁夏回族自治区,固原市,隆德县
640000,宁夏回族自治区,固原市,泾源县
640000,宁夏回族自治区,固原市,彭阳县
640000,宁夏回族自治区,中卫市,沙坡头区
640000,宁夏回族自治区,中卫市,中宁县
640000,宁夏回族自治区,中卫市,海原县
650000,新疆维吾尔自治区,乌鲁木齐市,天山区
650000,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区
650000,新疆维吾尔自治区,乌鲁木齐市,新市区
650000,新疆维吾尔自治区,乌鲁木齐市,水磨沟区
650000,新疆维吾尔自治区,乌鲁木齐市,头屯河区
650000,新疆维吾尔自治区,乌鲁木齐市,达坂城区
650000,新疆维吾尔自治区,乌鲁木齐市,米东区
650000,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐县
650000,新疆维吾尔自治区,克拉玛依市,独山子区
650000,新疆维吾尔自治区,克拉玛依市,克拉玛依区
650000,新疆维吾尔自治区,克拉玛依市,白碱滩区
650000,新疆维吾尔自治区,克拉玛依市,乌尔禾区
650000,新疆维吾尔自治区,吐鲁番市,高昌区
650000,新疆维吾尔自治区,吐鲁番市,鄯善县
650000,新疆维吾尔自治区,吐鲁番市,托克逊县
650000,新疆维吾尔自治区,哈密市,伊州区
650000,新疆维吾尔自治区,哈密市,巴里坤哈萨克自治县
650000,新疆维吾尔自治区,哈密市,伊吾县
650000,新疆维吾尔自治区,昌吉回族自治州,昌吉市
650000,新疆维吾尔自治区,昌吉回族自治州,阜康市
650000,新疆维吾尔自治区,昌吉回族自治州,呼图壁县
650000,新疆维吾尔自治区,昌吉回族自治州,玛纳斯县
650000,新疆维吾尔自治区,昌吉回族自治州,奇台县
650000,新疆维吾尔自治区,昌吉回族自治州,吉木萨尔县
650000,新疆维吾尔自治区,昌吉回族自治州,木垒哈萨克自治县
650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,博乐市
650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,阿拉山口市
650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,精河县
650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,温泉县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,库尔勒市
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,轮台县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,尉犁县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,若羌县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,且末县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,焉耆回族自治县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,和静县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,和硕县
650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,博湖县
650000,新疆维吾尔自治区,阿克苏地区,阿克苏市
650000,新疆维吾尔自治区,阿克苏地区,库车市
650000,新疆维吾尔自治区,阿克苏地区,温宿县
650000,新疆维吾尔自治区,阿克苏地区,沙雅县
650000,新疆维吾尔自治区,阿克苏地区,新和县
650000,新疆维吾尔自治区,阿克苏地区,拜城县
650000,新疆维吾尔自治区,阿克苏地区,乌什县
650000,新疆维吾尔自治区,阿克苏地区,阿瓦提县
650000,新疆维吾尔自治区,阿克苏地区,柯坪县
650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿图什市
650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿克陶县
650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,阿合奇县
650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,乌恰县
650000,新疆维吾尔自治区,喀什地区,喀什市
650000,新疆维吾尔自治区,喀什地区,疏附县
650000,新疆维吾尔自治区,喀什地区,疏勒县
650000,新疆维吾尔自治区,喀什地区,英吉沙县
650000,新疆维吾尔自治区,喀什地区,泽普县
650000,新疆维吾尔自治区,喀什地区,莎车县
650000,新疆维吾尔自治区,喀什地区,叶城县
650000,新疆维吾尔自治区,喀什地区,麦盖提县
650000,新疆维吾尔自治区,喀什地区,岳普湖县
650000,新疆维吾尔自治区,喀什地区,伽师县
650000,新疆维吾尔自治区,喀什地区,巴楚县
650000,新疆维吾尔自治区,喀什地区,塔什库尔干塔吉克自治县
650000,新疆维吾尔自治区,和田地区,和田市
650000,新疆维吾尔自治区,和田地区,和田县
650000,新疆维吾尔自治区,和田地区,墨玉县
650000,新疆维吾尔自治区,和田地区,皮山县
650000,新疆维吾尔自治区,和田地区,洛浦县
650000,新疆维吾尔自治区,和田地区,策勒县
650000,新疆维吾尔自治区,和田地区,于田县
650000,新疆维吾尔自治区,和田地区,民丰县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁市
650000,新疆维吾尔自治区,伊犁哈萨克自治州,奎屯市
650000,新疆维吾尔自治区,伊犁哈萨克自治州,霍尔果斯市
650000,新疆维吾尔自治区,伊犁哈萨克自治州,伊宁县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,察布查尔锡伯自治县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,霍城县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,巩留县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,新源县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,昭苏县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,特克斯县
650000,新疆维吾尔自治区,伊犁哈萨克自治州,尼勒克县
650000,新疆维吾尔自治区,塔城地区,塔城市
650000,新疆维吾尔自治区,塔城地区,乌苏市
650000,新疆维吾尔自治区,塔城地区,沙湾市
650000,新疆维吾尔自治区,塔城地区,额敏县
650000,新疆维吾尔自治区,塔城地区,托里县
650000,新疆维吾尔自治区,塔城地区,裕民县
650000,新疆维吾尔自治区,塔城地区,和布克赛尔蒙古自治县
650000,新疆维吾尔自治区,阿勒泰地区,阿勒泰市
650000,新疆维吾尔自治区,阿勒泰地区,布尔津县
650000,新疆维吾尔自治区,阿勒泰地区,富蕴县
650000,新疆维吾尔自治区,阿勒泰地区,福海县
650000,新疆维吾尔自治区,阿勒泰地区,哈巴河县
650000,新疆维吾尔自治区,阿勒泰地区,青河县
650000,新疆维吾尔自治区,阿勒泰地区,吉木乃县
650000,新疆维吾尔自治区,石河子市,阿拉尔市
650000,新疆维吾尔自治区,石河子市,图木舒克市
650000,新疆维吾尔自治区,石河子市,五家渠市
650000,新疆维吾尔自治区,石河子市,北屯市
650000,新疆维吾尔自治区,石河子市,铁门关市
650000,新疆维吾尔自治区,石河子市,双河市
650000,新疆维吾尔自治区,石河子市,可克达拉市
650000,新疆维吾尔自治区,石河子市,昆玉市
650000,新疆维吾尔自治区,石河子市,胡杨河市
650000,新疆维吾尔自治区,石河子市,新星市
